job_name,submit_time,task_name,instance_num,task_duration,plan_cpu,plan_mem,plan_gpu,gpu_type,communicate_count,communicate_size,decline,preq,children,qualified
google_327038712666,18,instance_327038712666_92,1,12,500,7,50,MISC,0,127,17,,,
google_742309193032,141,instance_742309193032_2313,1,11,500,7,50,MISC,3,735,93,,,
google_796037227562,361,instance_796037227562_17715,1,13,500,7,160,MISC,1,199,60,,,
google_755686677250,621,instance_755686677250_7061,1,6,500,7,40,MISC,2,481,55,,,
google_196004240125,177,instance_196004240125_600,1,14,500,7,70,MISC,5,629,41,,,
google_22134187777,212,instance_22134187777_80,1,16,500,8,150,MISC,1,34,20,,,
google_203075381259,438,instance_203075381259_74,1,8,1900,17,150,MISC,2,652,11,,,
google_13439396863,843,instance_13439396863_1679,1,16,1100,8,150,MISC,3,1167,12,,,
google_39516992187,36,instance_39516992187_9092,1,8,500,7,180,MISC,2,394,48,,,
google_755686677250,621,instance_755686677250_9776,1,10,500,7,60,MISC,0,272,26,,,
google_783476663253,164,instance_783476663253_364,1,16,500,7,140,MISC,1,82,18,,,
google_755533815564,620,instance_755533815564_2977,1,14,600,9,200,MISC,2,413,69,,,
google_748379380280,1030,instance_748379380280_1309,1,11,500,8,180,MISC,1,181,37,,,
google_122697038507,835,instance_122697038507_1191,1,9,500,7,190,MISC,4,126,32,,,
google_294544747384,274,instance_294544747384_351,1,12,500,7,190,MISC,4,274,47,,,
google_336215401215,298,instance_336215401215_2062,1,11,500,7,50,MISC,0,142,44,,,
google_128073972032,1102,instance_128073972032_449,1,21,500,7,100,MISC,2,325,66,,,
google_14423004927,850,instance_14423004927_1199,1,16,500,7,50,MISC,0,261,39,,,
google_330587172974,859,instance_330587172974_1194,1,6,600,9,70,MISC,2,93,38,,,
google_294470514509,577,instance_294470514509_115,1,10,900,8,170,MISC,1,23,11,,,
google_793077145663,408,instance_793077145663_10426,1,12,500,8,170,MISC,1,154,47,,,
google_25911621841,672,instance_25911621841_4695,1,14,500,7,70,MISC,3,198,43,,,
google_383128227073,457,instance_383128227073_519,1,7,500,7,110,MISC,0,79,55,,,
google_328029965942,1118,instance_328029965942_8935,1,16,500,7,120,MISC,3,223,32,,,
google_795842128488,294,instance_795842128488_56,1,13,500,7,160,MISC,1,64,78,,,
google_239310075687,945,instance_239310075687_529,1,6,700,9,100,MISC,1,141,37,,,
google_230863557562,677,instance_230863557562_297,1,5,600,9,140,MISC,1,535,92,,,
google_478343152042,470,instance_478343152042_354,1,14,600,7,200,MISC,1,47,22,,,
google_457357020339,99,instance_457357020339_2006,1,15,500,8,50,MISC,0,194,24,,,
google_261561502817,349,instance_261561502817_219,1,9,600,7,70,MISC,2,51,6,,,
google_294544747384,274,instance_294544747384_2608,1,7,500,7,70,MISC,3,312,79,,,
google_156608149759,11,instance_156608149759_1001,1,8,500,7,70,MISC,1,189,45,,,
google_294470514509,577,instance_294470514509_290,1,10,900,8,180,MISC,2,766,22,,,
google_285748468667,620,instance_285748468667_7106,1,13,600,7,70,MISC,2,1027,33,,,
google_359021574575,660,instance_359021574575_576,1,7,600,8,160,MISC,1,36,61,,,
google_498344834298,932,instance_498344834298_13501,1,16,500,7,70,MISC,0,95,86,,,
google_764746460206,928,instance_764746460206_5598,1,8,500,7,200,MISC,1,153,55,,,
google_322066611026,631,instance_322066611026_687,1,16,600,7,100,MISC,3,628,73,,,
google_286651359015,633,instance_286651359015_142,1,19,500,8,140,MISC,0,139,50,,,
google_796037227562,361,instance_796037227562_17669,1,7,500,7,200,MISC,4,266,55,,,
google_500165328876,1041,instance_500165328876_135,1,19,600,8,140,MISC,3,622,95,,,
google_737254182852,107,instance_737254182852_1122,1,14,500,7,140,MISC,3,365,21,,,
google_374675879196,72,instance_374675879196_5113,1,18,700,8,180,MISC,1,117,81,,,
google_359911447365,995,instance_359911447365_624,1,9,700,10,40,MISC,1,291,25,,,
google_300864160201,327,instance_300864160201_736,1,17,600,7,110,MISC,0,37,11,,,
google_4143583168,82,instance_4143583168_4374,1,11,500,14,40,MISC,5,492,10,,,
google_163041668272,618,instance_163041668272_69,1,7,500,7,200,MISC,1,211,16,,,
google_157792892935,1023,instance_157792892935_3950,1,23,500,7,90,MISC,0,216,60,,,
google_796037227562,361,instance_796037227562_20764,1,20,500,7,200,MISC,1,205,78,,,
google_244222242720,906,instance_244222242720_3771,1,7,500,7,100,MISC,2,466,65,,,
google_457356859499,100,instance_457356859499_1009,1,10,500,8,50,MISC,2,118,49,,,
google_156922393102,433,instance_156922393102_342,1,22,1600,15,170,MISC,3,276,17,,,
google_823800290622,1061,instance_823800290622_752,1,12,500,26,200,MISC,1,382,64,,,
google_281737345673,285,instance_281737345673_692,1,11,700,7,110,MISC,1,193,25,,,
google_385616020911,779,instance_385616020911_4292,1,8,600,8,100,MISC,2,222,42,,,
google_330587274558,1150,instance_330587274558_405,1,10,600,7,50,MISC,2,336,24,,,
google_77793008192,1145,instance_77793008192_7102,1,11,500,7,120,MISC,1,66,65,,,
google_128073972032,1102,instance_128073972032_340,1,14,500,7,200,MISC,3,339,35,,,
google_361048929605,488,instance_361048929605_6177,1,10,500,7,50,MISC,2,266,47,,,
google_496088391774,700,instance_496088391774_43,1,13,800,8,70,MISC,1,118,61,,,
google_382742275354,416,instance_382742275354_85,1,6,500,7,160,MISC,0,194,49,,,
google_784634965149,451,instance_784634965149_902,1,15,500,7,100,MISC,3,126,18,,,
google_277469535958,245,instance_277469535958_351,1,4,500,7,50,MISC,1,194,22,,,
google_260725669813,10,instance_260725669813_186,1,13,500,7,70,MISC,3,225,19,,,
google_823800290622,1061,instance_823800290622_2405,1,16,500,26,110,MISC,3,172,72,,,
google_458310093218,119,instance_458310093218_1281,1,15,500,7,190,MISC,5,1688,96,,,
google_51613209212,415,instance_51613209212_321,1,7,400,7,200,MISC,4,693,22,,,
google_358931119334,646,instance_358931119334_340,1,17,500,7,80,MISC,3,218,93,,,
google_743847316475,202,instance_743847316475_83,1,6,500,7,100,MISC,2,72,31,,,
google_784488673642,576,instance_784488673642_4696,1,6,500,8,150,MISC,1,214,82,,,
google_454520770906,51,instance_454520770906_1419,1,16,600,7,130,MISC,2,339,92,,,
google_277469535958,245,instance_277469535958_541,1,7,500,7,200,MISC,0,177,11,,,
google_309328425545,1012,instance_309328425545_152,1,10,500,7,190,MISC,3,761,17,,,
google_781395587588,74,instance_781395587588_1884,1,19,500,7,170,MISC,4,1068,23,,,
google_330587186206,402,instance_330587186206_1226,1,8,500,8,150,MISC,1,383,56,,,
google_128073966478,49,instance_128073966478_2432,1,15,500,7,40,MISC,2,166,78,,,
google_25911621841,492,instance_25911621841_288,1,12,500,7,50,MISC,2,628,89,,,
google_294544747384,778,instance_294544747384_2225,1,10,500,7,110,MISC,2,135,82,,,
google_212549673090,37,instance_212549673090_165,1,11,500,7,180,MISC,2,337,70,,,
google_236368116431,903,instance_236368116431_86061,1,10,500,7,160,MISC,2,138,58,,,
google_757928891474,739,instance_757928891474_1759,1,16,500,7,130,MISC,1,98,93,,,
google_819601137661,953,instance_819601137661_551,1,16,600,7,120,MISC,3,44,16,,,
google_323371584661,837,instance_323371584661_130,1,9,500,7,120,MISC,2,1914,55,,,
google_14423004927,850,instance_14423004927_736,1,14,500,7,40,MISC,3,570,28,,,
google_384929736739,641,instance_384929736739_4,1,11,500,8,60,MISC,2,185,71,,,
google_4578802523,413,instance_4578802523_553,1,15,500,7,160,MISC,1,178,12,,,
google_315268937205,68,instance_315268937205_3409,1,5,500,7,170,MISC,0,76,52,,,
google_122697038507,835,instance_122697038507_6585,1,9,500,7,150,MISC,1,121,33,,,
google_315268937146,197,instance_315268937146_18404,1,9,500,7,60,MISC,1,369,85,,,
google_128073966478,49,instance_128073966478_5255,1,12,500,7,170,MISC,1,208,55,,,
google_497097336736,781,instance_497097336736_4873,1,8,500,8,170,MISC,1,359,84,,,
google_18300068259,916,instance_18300068259_129,1,11,500,7,110,MISC,2,91,22,,,
google_326995662958,1066,instance_326995662958_1872,1,21,500,7,110,MISC,1,221,75,,,
google_757993223888,742,instance_757993223888_5669,1,5,500,7,190,MISC,0,69,68,,,
google_276430264854,38,instance_276430264854_1299,1,11,500,7,180,MISC,1,123,16,,,
google_737327470532,469,instance_737327470532_4204,1,7,500,8,110,MISC,1,60,53,,,
google_348020181306,1093,instance_348020181306_5,1,12,400,8,160,MISC,1,69,22,,,
google_237608136494,845,instance_237608136494_292,1,8,500,7,120,MISC,2,249,37,,,
google_139336337033,949,instance_139336337033_29,1,18,500,7,170,MISC,0,112,12,,,
google_46520422382,99,instance_46520422382_141,1,9,500,8,150,MISC,2,106,47,,,
google_798583577301,505,instance_798583577301_474,1,20,500,7,150,MISC,2,608,83,,,
google_796037227562,361,instance_796037227562_20764,1,4,500,7,80,MISC,1,61,63,,,
google_763369045219,793,instance_763369045219_153,1,16,500,8,80,MISC,2,563,29,,,
google_13439396863,843,instance_13439396863_1034,1,8,1100,8,80,MISC,2,481,22,,,
google_348020181306,1093,instance_348020181306_5,1,8,400,8,110,MISC,4,1334,30,,,
google_271366507159,881,instance_271366507159_1222,1,18,2000,9,120,MISC,5,996,6,,,
google_453266172150,31,instance_453266172150_305,1,9,600,8,110,MISC,1,54,41,,,
google_294544747384,778,instance_294544747384_1580,1,12,500,7,170,MISC,2,446,30,,,
google_362996470488,223,instance_362996470488_846,1,15,500,7,180,MISC,2,173,7,,,
google_219840706319,64,instance_219840706319_174,1,10,700,7,200,MISC,1,398,55,,,
google_11501329772,244,instance_11501329772_3063,1,6,500,7,150,MISC,0,68,10,,,
google_368969043652,1011,instance_368969043652_3807,1,19,500,8,150,MISC,1,94,26,,,
google_323069215263,743,instance_323069215263_218,1,13,600,7,100,MISC,1,47,93,,,
google_299950279278,60,instance_299950279278_5540,1,18,500,7,110,MISC,2,534,40,,,
google_212549590434,48,instance_212549590434_1272,1,15,500,7,150,MISC,0,197,83,,,
google_145247935279,1032,instance_145247935279_29,1,15,500,7,130,MISC,1,65,9,,,
google_382938982043,440,instance_382938982043_1612,1,12,500,7,130,MISC,3,1000,90,,,
google_25911621841,672,instance_25911621841_5439,1,4,500,7,40,MISC,0,175,86,,,
google_294544747384,778,instance_294544747384_4173,1,18,500,7,100,MISC,2,264,75,,,
google_495652940899,744,instance_495652940899_24,1,16,600,7,150,MISC,0,21,14,,,
google_222010271333,283,instance_222010271333_3081,1,14,500,7,150,MISC,4,389,53,,,
google_458451699467,184,instance_458451699467_966,1,18,500,7,140,MISC,1,162,84,,,
google_323069215263,743,instance_323069215263_1013,1,7,600,7,80,MISC,1,111,72,,,
google_382097962345,361,instance_382097962345_113,1,8,500,7,150,MISC,5,1051,38,,,
google_383117225578,455,instance_383117225578_1837,1,7,500,7,50,MISC,1,414,91,,,
google_480537971565,591,instance_480537971565_617,1,13,600,7,70,MISC,3,220,21,,,
google_384650869298,1027,instance_384650869298_27,1,10,500,7,40,MISC,0,148,47,,,
google_498528500867,972,instance_498528500867_733,1,6,600,7,200,MISC,1,241,85,,,
google_230863557562,677,instance_230863557562_82,1,12,600,9,100,MISC,1,178,69,,,
google_128073966478,49,instance_128073966478_4516,1,9,500,7,100,MISC,0,120,74,,,
google_221495509609,810,instance_221495509609_409,1,11,500,7,130,MISC,1,159,21,,,
google_411913985234,1088,instance_411913985234_580,1,8,500,8,50,MISC,0,91,83,,,
google_308411613220,175,instance_308411613220_996,1,7,500,7,100,MISC,4,349,92,,,
google_500459624427,1055,instance_500459624427_13829,1,10,500,7,110,MISC,3,333,34,,,
google_478343152042,470,instance_478343152042_1241,1,8,600,7,110,MISC,1,71,11,,,
google_313765056162,536,instance_313765056162_1234,1,10,600,7,140,MISC,1,374,22,,,
google_362996470488,223,instance_362996470488_95,1,10,500,7,190,MISC,4,266,23,,,
google_757628348412,1119,instance_757628348412_478,1,20,500,7,70,MISC,2,70,14,,,
google_128073966478,49,instance_128073966478_280,1,7,500,7,90,MISC,1,448,53,,,
google_128073966478,184,instance_128073966478_4789,1,9,500,7,110,MISC,1,120,82,,,
google_276288305434,84,instance_276288305434_348,1,16,600,7,110,MISC,1,242,7,,,
google_314894065526,583,instance_314894065526_2003,1,9,500,7,80,MISC,2,260,31,,,
google_128073972032,1102,instance_128073972032_116,1,11,500,7,50,MISC,1,585,85,,,
google_796037227562,361,instance_796037227562_3181,1,15,500,7,130,MISC,3,191,61,,,
google_378641916705,117,instance_378641916705_19,1,4,500,7,170,MISC,0,86,86,,,
google_348792154279,268,instance_348792154279_4789,1,20,500,7,90,MISC,0,62,73,,,
google_128073966478,49,instance_128073966478_3900,1,11,500,7,80,MISC,0,165,83,,,
google_281737345673,285,instance_281737345673_809,1,15,700,7,200,MISC,3,740,42,,,
google_229648915940,764,instance_229648915940_191,1,19,500,7,190,MISC,3,4693,70,,,
google_346556401280,303,instance_346556401280_16881,1,18,700,8,60,MISC,2,242,82,,,
google_294544747384,778,instance_294544747384_1364,1,8,500,7,180,MISC,0,28,80,,,
google_346556401280,303,instance_346556401280_8160,1,12,700,8,40,MISC,1,221,78,,,
google_498620479395,986,instance_498620479395_293,1,10,600,8,120,MISC,1,116,94,,,
google_796037227562,361,instance_796037227562_31767,1,11,500,7,170,MISC,1,222,86,,,
google_236368116431,903,instance_236368116431_109647,1,15,500,7,140,MISC,6,520,70,,,
google_330587186206,402,instance_330587186206_1123,1,9,500,8,80,MISC,3,178,58,,,
google_815322757780,860,instance_815322757780_80016,1,11,500,7,190,MISC,1,213,71,,,
google_39516992187,36,instance_39516992187_916,1,13,500,7,40,MISC,5,438,55,,,
google_328029965942,1099,instance_328029965942_27084,1,8,500,7,200,MISC,1,199,77,,,
google_455230211482,32,instance_455230211482_2562,1,13,500,8,80,MISC,1,85,88,,,
google_384929736739,641,instance_384929736739_846,1,7,500,8,170,MISC,4,476,92,,,
google_156608142553,625,instance_156608142553_191,1,13,500,7,140,MISC,0,234,31,,,
google_237608136494,845,instance_237608136494_382,1,7,500,7,80,MISC,1,134,46,,,
google_457357241199,98,instance_457357241199_4191,1,15,500,7,160,MISC,4,367,57,,,
google_18214865480,899,instance_18214865480_2437,1,8,400,11,70,MISC,2,326,6,,,
google_710255342622,423,instance_710255342622_5190,1,13,500,7,200,MISC,5,1040,70,,,
google_346556401280,303,instance_346556401280_5942,1,12,700,8,140,MISC,1,142,88,,,
google_302935146210,30,instance_302935146210_85,1,10,700,7,190,MISC,2,330,7,,,
google_346556401280,303,instance_346556401280_15090,1,13,700,8,170,MISC,2,33,93,,,
google_755686677250,621,instance_755686677250_5043,1,17,500,7,120,MISC,4,1299,81,,,
google_39516992187,36,instance_39516992187_8443,1,7,500,7,200,MISC,4,890,79,,,
google_710255342622,912,instance_710255342622_3592,1,14,500,7,90,MISC,1,74,62,,,
google_368631056173,945,instance_368631056173_1677,1,10,700,9,120,MISC,3,715,89,,,
google_796037227562,361,instance_796037227562_19163,1,14,500,7,190,MISC,6,2601,71,,,
google_348743364344,502,instance_348743364344_259,1,18,600,7,110,MISC,1,209,7,,,
google_286424453407,607,instance_286424453407_341,1,13,700,7,100,MISC,1,65,55,,,
google_755686677250,621,instance_755686677250_8141,1,7,500,7,200,MISC,5,800,49,,,
google_773871037092,191,instance_773871037092_4298,1,10,500,7,100,MISC,1,289,78,,,
google_385353511203,836,instance_385353511203_1900,1,12,500,8,120,MISC,3,181,78,,,
google_294470514509,577,instance_294470514509_397,1,7,900,8,70,MISC,2,56,18,,,
google_236368116431,966,instance_236368116431_34677,1,13,500,7,180,MISC,2,810,75,,,
google_757801398271,733,instance_757801398271_0,1,14,500,7,110,MISC,2,47,66,,,
google_457007739945,78,instance_457007739945_53,1,15,500,8,50,MISC,2,268,92,,,
google_798634056380,455,instance_798634056380_444,1,7,500,7,70,MISC,1,237,44,,,
google_755686677250,621,instance_755686677250_6089,1,14,500,7,140,MISC,2,466,85,,,
google_222221471174,302,instance_222221471174_366,1,9,500,7,170,MISC,3,372,28,,,
google_116646838687,983,instance_116646838687_17,1,8,500,8,130,MISC,1,372,12,,,
google_346787353352,427,instance_346787353352_8693,1,11,500,7,50,MISC,5,430,67,,,
google_128073966478,49,instance_128073966478_4516,1,12,500,7,80,MISC,1,97,92,,,
google_299950279278,60,instance_299950279278_369,1,10,500,7,40,MISC,1,22,72,,,
google_261561487633,507,instance_261561487633_638,1,17,600,9,200,MISC,0,76,90,,,
google_34042849383,83,instance_34042849383_267,1,7,500,7,160,MISC,1,68,87,,,
google_240053269538,1072,instance_240053269538_25857,1,10,500,7,100,MISC,2,203,82,,,
google_455746863501,73,instance_455746863501_1454,1,8,500,7,110,MISC,2,543,47,,,
google_737254182852,795,instance_737254182852_436,1,5,500,7,140,MISC,0,327,6,,,
google_35027606340,595,instance_35027606340_4809,1,9,500,7,100,MISC,2,270,15,,,
google_456055651873,41,instance_456055651873_31,1,14,500,8,170,MISC,1,127,37,,,
google_274424793977,629,instance_274424793977_298,1,11,500,7,90,MISC,2,49,19,,,
google_227106813858,903,instance_227106813858_1186,1,10,800,8,190,MISC,1,359,80,,,
google_795359022771,317,instance_795359022771_2045,1,11,500,7,190,MISC,1,260,71,,,
google_196004240125,396,instance_196004240125_991,1,9,500,7,160,MISC,1,191,15,,,
google_325505190635,986,instance_325505190635_373,1,7,500,7,70,MISC,1,506,42,,,
google_755686677250,621,instance_755686677250_5063,1,12,500,7,70,MISC,1,109,89,,,
google_381978799502,350,instance_381978799502_7478,1,16,500,7,130,MISC,0,65,17,,,
google_14423004927,850,instance_14423004927_1281,1,16,500,7,90,MISC,2,136,47,,,
google_220590375892,114,instance_220590375892_405,1,8,500,7,60,MISC,2,124,48,,,
google_458102401013,112,instance_458102401013_3983,1,10,500,7,80,MISC,1,458,94,,,
google_261561500316,185,instance_261561500316_581,1,12,600,7,160,MISC,1,64,12,,,
google_495154485825,814,instance_495154485825_3611,1,16,600,8,200,MISC,0,97,31,,,
google_496652934125,776,instance_496652934125_1322,1,8,500,7,90,MISC,0,60,79,,,
google_234148743027,563,instance_234148743027_107,1,7,700,7,170,MISC,0,169,27,,,
google_737327470532,118,instance_737327470532_16288,1,19,500,8,140,MISC,1,260,82,,,
google_14423004927,850,instance_14423004927_1328,1,7,500,7,40,MISC,1,40,86,,,
google_311869039735,412,instance_311869039735_1060,1,22,500,7,160,MISC,4,889,27,,,
google_455746863501,73,instance_455746863501_2559,1,12,500,7,170,MISC,1,56,82,,,
google_77793008192,1145,instance_77793008192_5317,1,11,500,7,40,MISC,1,155,95,,,
google_755533815564,620,instance_755533815564_7818,1,7,600,9,70,MISC,3,312,62,,,
google_322066611026,631,instance_322066611026_754,1,17,600,7,140,MISC,0,187,94,,,
google_288497448483,775,instance_288497448483_9045,1,7,600,7,130,MISC,0,78,22,,,
google_779360441148,1083,instance_779360441148_3294,1,10,500,7,170,MISC,1,104,87,,,
google_737254182852,524,instance_737254182852_1219,1,5,500,7,170,MISC,1,85,16,,,
google_370794995307,1132,instance_370794995307_14763,1,5,500,7,200,MISC,2,167,65,,,
google_781075799931,113,instance_781075799931_1342,1,14,500,7,40,MISC,2,205,18,,,
google_495154485825,814,instance_495154485825_2527,1,8,600,8,70,MISC,1,286,61,,,
google_260725669813,10,instance_260725669813_112,1,12,500,7,60,MISC,0,39,22,,,
google_240053269538,1072,instance_240053269538_26880,1,14,500,7,160,MISC,0,75,55,,,
google_300864160201,327,instance_300864160201_210,1,11,600,7,110,MISC,4,115,12,,,
google_478343152042,470,instance_478343152042_352,1,13,600,7,110,MISC,2,75,14,,,
